"Age","ModLat","ModLon"
0.146375,-31.47,15.31
0.1485,-31.47,15.31
0.150625,-31.47,15.31
0.15275,-31.47,15.31
0.154875,-31.47,15.31
0.157,-31.47,15.31
0.16,-31.47,15.31
0.16125,-31.47,15.31
0.163375,-31.47,15.31
0.1655,-31.47,15.31
0.167625,-31.47,15.31
0.16975,-31.47,15.31
0.171875,-31.47,15.31
0.174,-31.47,15.31
0.1794,-31.47,15.31
0.1848,-31.47,15.31
0.1902,-31.47,15.31
0.1929,-31.47,15.31
0.201,-31.47,15.31
0.2054375,-31.47,15.31
0.209875,-31.47,15.31
0.2143125,-31.47,15.31
0.21875,-31.47,15.31
0.221375,-31.47,15.31
0.2226875,-31.47,15.31
0.224,-31.47,15.31
0.228,-31.47,15.31
0.232,-31.47,15.31
0.235,-31.47,15.31
0.24,-31.47,15.31
0.24115,-31.47,15.31
0.2423,-31.47,15.31
0.24345,-31.47,15.31
0.2446,-31.47,15.31
0.24575,-31.47,15.31
0.2469,-31.47,15.31
0.24805,-31.47,15.31
0.2492,-31.47,15.31
0.2515,-31.47,15.31
0.2538,-31.47,15.31
0.2561,-31.47,15.31
0.256622727,-31.47,15.31
0.257145455,-31.47,15.31
0.257761111,-31.47,15.31
0.2584,-31.47,15.31
0.25955,-31.47,15.31
0.2607,-31.47,15.31
0.26185,-31.47,15.31
0.263,-31.47,15.31
0.26415,-31.47,15.31
0.2653,-31.47,15.31
0.26645,-31.47,15.31
0.2676,-31.47,15.31
0.26875,-31.47,15.31
0.2699,-31.47,15.31
0.270995238,-31.47,15.31
0.272090476,-31.47,15.31
0.273404762,-31.47,15.31
0.2745,-31.47,15.31
0.27565,-31.47,15.31
0.2768,-31.47,15.31
0.27795,-31.47,15.31
0.2791,-31.47,15.31
0.28025,-31.47,15.31
0.2814,-31.47,15.31
0.28255,-31.47,15.31
0.2837,-31.47,15.31
0.28462,-31.47,15.31
0.286,-31.47,15.31
0.289,-31.47,15.31
0.292,-31.47,15.31
0.295,-31.47,15.31
0.304,-31.47,15.31
0.314,-31.47,15.31
0.315,-31.47,15.31
0.3168,-31.47,15.31
0.3186,-31.47,15.31
0.3204,-31.47,15.31
0.3222,-31.47,15.31
0.324,-31.47,15.31
0.3256667,-31.47,15.31
0.3273333,-31.47,15.31
0.330888867,-31.47,15.31
0.3434,-31.47,15.31
0.347,-31.47,15.31
0.3618889,-31.47,15.31
0.363101009,-31.47,15.31
0.364313118,-31.47,15.31
0.367259233,-31.47,15.31
0.368185167,-31.47,15.31
0.3691111,-31.47,15.31
0.370037033,-31.47,15.31
0.370962967,-31.47,15.31
0.3718889,-31.47,15.31
0.3735636,-31.47,15.31
0.3752383,-31.47,15.31
0.376913,-31.47,15.31
0.3795217,-31.47,15.31
0.38073475,-31.47,15.31
0.3819478,-31.47,15.31
0.38316085,-31.47,15.31
0.38558695,-31.47,15.31
0.399304348,-31.47,15.31
0.4003913,-31.47,15.31
0.40370002,-31.47,15.31
0.40408892,-31.47,15.31
0.4096111,-31.47,15.31
0.4245,-31.47,15.31
0.425,-31.47,15.31
0.4255,-31.47,15.31
0.4259,-31.47,15.31
0.4265,-31.47,15.31
0.427,-31.47,15.31
0.42825,-31.47,15.31
0.4295,-31.47,15.31
0.43075,-31.47,15.31
0.432,-31.47,15.31
0.433,-31.47,15.31
0.434,-31.47,15.31
0.435,-31.47,15.31
0.436,-31.47,15.31
0.437,-31.47,15.31
0.4384,-31.47,15.31
0.4416,-31.47,15.31
0.4434,-31.47,15.31
0.4522,-31.47,15.31
0.4574,-31.47,15.31
0.473105263,-31.47,15.31
0.475,-31.47,15.31
0.313,-31.47,15.31
0.41,-31.47,15.31
0.41166665,-31.47,15.31
0.415,-31.47,15.31
0.41675,-31.47,15.31
0.42025,-31.47,15.31
0.422,-31.47,15.31
0.423055556,-31.47,15.31
0.424172727,-31.47,15.31
0.4398,-31.47,15.31
0.4626,-31.47,15.31
0.00055,-40.94,9.89
0.00398,-40.94,9.89
0.00447,-40.94,9.89
0.00552,-40.94,9.89
0.00596,-40.94,9.89
0.00646,-40.94,9.89
0.00696,-40.94,9.89
0.00745,-40.94,9.89
0.00795,-40.94,9.89
0.00845,-40.94,9.89
0.00895,-40.94,9.89
0.00941,-40.94,9.89
0.00963,-40.94,9.89
0.00998,-40.94,9.89
0.01027,-40.94,9.89
0.01059,-40.94,9.89
0.01091,-40.94,9.89
0.01122,-40.94,9.89
0.01154,-40.94,9.89
0.01186,-40.94,9.89
0.01218,-40.94,9.89
0.01249,-40.94,9.89
0.01281,-40.94,9.89
0.01316,-40.94,9.89
0.01348,-40.94,9.89
0.01377,-40.94,9.89
0.01408,-40.94,9.89
0.01434,-40.94,9.89
0.01475,-40.94,9.89
0.015,-40.94,9.89
0.01521,-40.94,9.89
0.01543,-40.94,9.89
0.01565,-40.94,9.89
0.01608,-40.94,9.89
0.0163,-40.94,9.89
0.01647,-40.94,9.89
0.01676,-40.94,9.89
0.01695,-40.94,9.89
0.01717,-40.94,9.89
0.01739,-40.94,9.89
0.01767,-40.94,9.89
0.01782,-40.94,9.89
0.01806,-40.94,9.89
0.01826,-40.94,9.89
0.01847,-40.94,9.89
0.01869,-40.94,9.89
0.0189,-40.94,9.89
0.01904,-40.94,9.89
0.01918,-40.94,9.89
0.01932,-40.94,9.89
0.01946,-40.94,9.89
0.0196,-40.94,9.89
0.01976,-40.94,9.89
0.0199,-40.94,9.89
0.02003,-40.94,9.89
0.02017,-40.94,9.89
0.02031,-40.94,9.89
0.02045,-40.94,9.89
0.02059,-40.94,9.89
0.02073,-40.94,9.89
0.02087,-40.94,9.89
0.02101,-40.94,9.89
0.02117,-40.94,9.89
0.02129,-40.94,9.89
0.02144,-40.94,9.89
0.02184,-40.94,9.89
0.02225,-40.94,9.89
0.02245,-40.94,9.89
0.02272,-40.94,9.89
0.02309,-40.94,9.89
0.02327,-40.94,9.89
0.02369,-40.94,9.89
0.02389,-40.94,9.89
0.0241,-40.94,9.89
0.0243,-40.94,9.89
0.02451,-40.94,9.89
0.02492,-40.94,9.89
0.02515,-40.94,9.89
0.02536,-40.94,9.89
0.02555,-40.94,9.89
0.02577,-40.94,9.89
0.02594,-40.94,9.89
0.02622,-40.94,9.89
0.02642,-40.94,9.89
0.02663,-40.94,9.89
0.02685,-40.94,9.89
0.0273,-40.94,9.89
0.02921,-40.94,9.89
0.0296,-40.94,9.89
0.02973,-40.94,9.89
0.02986,-40.94,9.89
0.02999,-40.94,9.89
0.03012,-40.94,9.89
0.03028,-40.94,9.89
0.03041,-40.94,9.89
0.03054,-40.94,9.89
0.03067,-40.94,9.89
0.0308,-40.94,9.89
0.03093,-40.94,9.89
0.03106,-40.94,9.89
0.03119,-40.94,9.89
0.03132,-40.94,9.89
0.03145,-40.94,9.89
0.0316,-40.94,9.89
0.03187,-40.94,9.89
0.03214,-40.94,9.89
0.03241,-40.94,9.89
0.03268,-40.94,9.89
0.03296,-40.94,9.89
0.03323,-40.94,9.89
0.0335,-40.94,9.89
0.03377,-40.94,9.89
0.03405,-40.94,9.89
0.03432,-40.94,9.89
0.03459,-40.94,9.89
0.03486,-40.94,9.89
0.03513,-40.94,9.89
0.03541,-40.94,9.89
0.03568,-40.94,9.89
0.03595,-40.94,9.89
0.03622,-40.94,9.89
0.0365,-40.94,9.89
0.03675,-40.94,9.89
0.03699,-40.94,9.89
0.03724,-40.94,9.89
0.03749,-40.94,9.89
0.03774,-40.94,9.89
0.03799,-40.94,9.89
0.03823,-40.94,9.89
0.03848,-40.94,9.89
0.03873,-40.94,9.89
0.03898,-40.94,9.89
0.03923,-40.94,9.89
0.03947,-40.94,9.89
0.03972,-40.94,9.89
0.03997,-40.94,9.89
0.04022,-40.94,9.89
0.04047,-40.94,9.89
0.04071,-40.94,9.89
0.04096,-40.94,9.89
0.04122,-40.94,9.89
0.0415,-40.94,9.89
0.04177,-40.94,9.89
0.04205,-40.94,9.89
0.04232,-40.94,9.89
0.0426,-40.94,9.89
0.04287,-40.94,9.89
0.04315,-40.94,9.89
0.04342,-40.94,9.89
0.0437,-40.94,9.89
0.04397,-40.94,9.89
0.04425,-40.94,9.89
0.04452,-40.94,9.89
0.0448,-40.94,9.89
0.04507,-40.94,9.89
0.04535,-40.94,9.89
0.04562,-40.94,9.89
0.0459,-40.94,9.89
0.04617,-40.94,9.89
0.04647,-40.94,9.89
0.04705,-40.94,9.89
0.04734,-40.94,9.89
0.04764,-40.94,9.89
0.04793,-40.94,9.89
0.04822,-40.94,9.89
0.04851,-40.94,9.89
0.0488,-40.94,9.89
0.0491,-40.94,9.89
0.04939,-40.94,9.89
0.04968,-40.94,9.89
0.04997,-40.94,9.89
0.05026,-40.94,9.89
0.05056,-40.94,9.89
0.05085,-40.94,9.89
0.05114,-40.94,9.89
0.05143,-40.94,9.89
0.05173,-40.94,9.89
0.05203,-40.94,9.89
0.05233,-40.94,9.89
0.05262,-40.94,9.89
0.05292,-40.94,9.89
0.05322,-40.94,9.89
0.05352,-40.94,9.89
0.05382,-40.94,9.89
0.05411,-40.94,9.89
0.05441,-40.94,9.89
0.05471,-40.94,9.89
0.05501,-40.94,9.89
0.0556,-40.94,9.89
0.0559,-40.94,9.89
0.0562,-40.94,9.89
0.0565,-40.94,9.89
0.05679,-40.94,9.89
0.05711,-40.94,9.89
0.05744,-40.94,9.89
0.05777,-40.94,9.89
0.0581,-40.94,9.89
0.05843,-40.94,9.89
0.05876,-40.94,9.89
0.05909,-40.94,9.89
0.05942,-40.94,9.89
0.05982,-40.94,9.89
0.06015,-40.94,9.89
0.06048,-40.94,9.89
0.06081,-40.94,9.89
0.06114,-40.94,9.89
0.06147,-40.94,9.89
0.0618,-40.94,9.89
0.06213,-40.94,9.89
0.06246,-40.94,9.89
0.06279,-40.94,9.89
0.06316,-40.94,9.89
0.06355,-40.94,9.89
0.06435,-40.94,9.89
0.06475,-40.94,9.89
0.06515,-40.94,9.89
0.06554,-40.94,9.89
0.06594,-40.94,9.89
0.06634,-40.94,9.89
0.06674,-40.94,9.89
0.06714,-40.94,9.89
0.06753,-40.94,9.89
0.06793,-40.94,9.89
0.06833,-40.94,9.89
0.06873,-40.94,9.89
0.06912,-40.94,9.89
0.06952,-40.94,9.89
0.06992,-40.94,9.89
0.07029,-40.94,9.89
0.07059,-40.94,9.89
0.07089,-40.94,9.89
0.07119,-40.94,9.89
0.07149,-40.94,9.89
0.07209,-40.94,9.89
0.07239,-40.94,9.89
0.07269,-40.94,9.89
0.07299,-40.94,9.89
0.07329,-40.94,9.89
0.07359,-40.94,9.89
0.07389,-40.94,9.89
0.07419,-40.94,9.89
0.07449,-40.94,9.89
0.07479,-40.94,9.89
0.07509,-40.94,9.89
0.07539,-40.94,9.89
0.07569,-40.94,9.89
0.07599,-40.94,9.89
0.0763,-40.94,9.89
0.0766,-40.94,9.89
0.0769,-40.94,9.89
0.0772,-40.94,9.89
0.0775,-40.94,9.89
0.0778,-40.94,9.89
0.0781,-40.94,9.89
0.0784,-40.94,9.89
0.07871,-40.94,9.89
0.07913,-40.94,9.89
0.07943,-40.94,9.89
0.07973,-40.94,9.89
0.08003,-40.94,9.89
0.08033,-40.94,9.89
0.08063,-40.94,9.89
0.08094,-40.94,9.89
0.08125,-40.94,9.89
0.08172,-40.94,9.89
0.08219,-40.94,9.89
0.08266,-40.94,9.89
0.08313,-40.94,9.89
0.0836,-40.94,9.89
0.08407,-40.94,9.89
0.08454,-40.94,9.89
0.08502,-40.94,9.89
0.08549,-40.94,9.89
0.08596,-40.94,9.89
0.0869,-40.94,9.89
0.08737,-40.94,9.89
0.08784,-40.94,9.89
0.08831,-40.94,9.89
0.08878,-40.94,9.89
0.08925,-40.94,9.89
0.08972,-40.94,9.89
0.09021,-40.94,9.89
0.09071,-40.94,9.89
0.0912,-40.94,9.89
0.0917,-40.94,9.89
0.0922,-40.94,9.89
0.09269,-40.94,9.89
0.09319,-40.94,9.89
0.09369,-40.94,9.89
0.09418,-40.94,9.89
0.09468,-40.94,9.89
0.09517,-40.94,9.89
0.09567,-40.94,9.89
0.09617,-40.94,9.89
0.09666,-40.94,9.89
0.09716,-40.94,9.89
0.09766,-40.94,9.89
0.09815,-40.94,9.89
0.09865,-40.94,9.89
0.09913,-40.94,9.89
0.0996,-40.94,9.89
0.10007,-40.94,9.89
0.10054,-40.94,9.89
0.101,-40.94,9.89
0.10147,-40.94,9.89
0.10194,-40.94,9.89
0.10241,-40.94,9.89
0.10288,-40.94,9.89
0.10334,-40.94,9.89
0.10381,-40.94,9.89
0.10428,-40.94,9.89
0.1047,-40.94,9.89
0.10507,-40.94,9.89
0.1054,-40.94,9.89
0.10571,-40.94,9.89
0.106,-40.94,9.89
0.10628,-40.94,9.89
0.10655,-40.94,9.89
0.10682,-40.94,9.89
0.10708,-40.94,9.89
0.10734,-40.94,9.89
0.1076,-40.94,9.89
0.10786,-40.94,9.89
0.10812,-40.94,9.89
0.10838,-40.94,9.89
0.10865,-40.94,9.89
0.10891,-40.94,9.89
0.10918,-40.94,9.89
0.10945,-40.94,9.89
0.10973,-40.94,9.89
0.11001,-40.94,9.89
0.11057,-40.94,9.89
0.11086,-40.94,9.89
0.11116,-40.94,9.89
0.11146,-40.94,9.89
0.11176,-40.94,9.89
0.11206,-40.94,9.89
0.11238,-40.94,9.89
0.11269,-40.94,9.89
0.11301,-40.94,9.89
0.11334,-40.94,9.89
0.11367,-40.94,9.89
0.114,-40.94,9.89
0.11435,-40.94,9.89
0.11491,-40.94,9.89
0.11527,-40.94,9.89
0.11563,-40.94,9.89
0.116,-40.94,9.89
0.11637,-40.94,9.89
0.11675,-40.94,9.89
0.11713,-40.94,9.89
0.11751,-40.94,9.89
0.11788,-40.94,9.89
0.11826,-40.94,9.89
0.11861,-40.94,9.89
0.11892,-40.94,9.89
0.11911,-40.94,9.89
0.11922,-40.94,9.89
0.11931,-40.94,9.89
0.1194,-40.94,9.89
0.11951,-40.94,9.89
0.11964,-40.94,9.89
0.11979,-40.94,9.89
0.11999,-40.94,9.89
0.12129,-40.94,9.89
0.12195,-40.94,9.89
0.12258,-40.94,9.89
0.12315,-40.94,9.89
0.12364,-40.94,9.89
0.12403,-40.94,9.89
0.12435,-40.94,9.89
0.12466,-40.94,9.89
0.12498,-40.94,9.89
0.12532,-40.94,9.89
0.12567,-40.94,9.89
0.12602,-40.94,9.89
0.12638,-40.94,9.89
0.12673,-40.94,9.89
0.12708,-40.94,9.89
0.12744,-40.94,9.89
0.12779,-40.94,9.89
0.12815,-40.94,9.89
0.1285,-40.94,9.89
0.12885,-40.94,9.89
0.12921,-40.94,9.89
0.12956,-40.94,9.89
0.12992,-40.94,9.89
0.13027,-40.94,9.89
0.13063,-40.94,9.89
0.13098,-40.94,9.89
0.13133,-40.94,9.89
0.13168,-40.94,9.89
0.13202,-40.94,9.89
0.13236,-40.94,9.89
0.1327,-40.94,9.89
0.13304,-40.94,9.89
0.13338,-40.94,9.89
0.13372,-40.94,9.89
0.13406,-40.94,9.89
0.1344,-40.94,9.89
0.13474,-40.94,9.89
0.13508,-40.94,9.89
0.13542,-40.94,9.89
0.13576,-40.94,9.89
0.13583,-40.94,9.89
0.13617,-40.94,9.89
0.13651,-40.94,9.89
0.13685,-40.94,9.89
0.13719,-40.94,9.89
0.13753,-40.94,9.89
0.13787,-40.94,9.89
0.13821,-40.94,9.89
0.13855,-40.94,9.89
0.1389,-40.94,9.89
0.13924,-40.94,9.89
0.13958,-40.94,9.89
0.13993,-40.94,9.89
0.14027,-40.94,9.89
0.14061,-40.94,9.89
0.14095,-40.94,9.89
0.1413,-40.94,9.89
0.14164,-40.94,9.89
0.14198,-40.94,9.89
0.14233,-40.94,9.89
0.14267,-40.94,9.89
0.14301,-40.94,9.89
0.14336,-40.94,9.89
0.1437,-40.94,9.89
0.14404,-40.94,9.89
0.14438,-40.94,9.89
0.14472,-40.94,9.89
0.14506,-40.94,9.89
0.1454,-40.94,9.89
0.14574,-40.94,9.89
0.14608,-40.94,9.89
0.14642,-40.94,9.89
0.14676,-40.94,9.89
0.1471,-40.94,9.89
0.14744,-40.94,9.89
0.14778,-40.94,9.89
0.14812,-40.94,9.89
0.14846,-40.94,9.89
0.1488,-40.94,9.89
0.14914,-40.94,9.89
0.14948,-40.94,9.89
0.14982,-40.94,9.89
0.15016,-40.94,9.89
0.15049,-40.94,9.89
0.15081,-40.94,9.89
0.15114,-40.94,9.89
0.15146,-40.94,9.89
0.15178,-40.94,9.89
0.15211,-40.94,9.89
0.15243,-40.94,9.89
0.15276,-40.94,9.89
0.15345,-40.94,9.89
0.15373,-40.94,9.89
0.15406,-40.94,9.89
0.15438,-40.94,9.89
0.15471,-40.94,9.89
0.15503,-40.94,9.89
0.15536,-40.94,9.89
0.15601,-40.94,9.89
0.15633,-40.94,9.89
0.15664,-40.94,9.89
0.15696,-40.94,9.89
0.15728,-40.94,9.89
0.15759,-40.94,9.89
0.15791,-40.94,9.89
0.15822,-40.94,9.89
0.15854,-40.94,9.89
0.15886,-40.94,9.89
0.15917,-40.94,9.89
0.15949,-40.94,9.89
0.15981,-40.94,9.89
0.16012,-40.94,9.89
0.16044,-40.94,9.89
0.16075,-40.94,9.89
0.16107,-40.94,9.89
0.16139,-40.94,9.89
0.1617,-40.94,9.89
0.16201,-40.94,9.89
0.16232,-40.94,9.89
0.16262,-40.94,9.89
0.16292,-40.94,9.89
0.16322,-40.94,9.89
0.16352,-40.94,9.89
0.16383,-40.94,9.89
0.16413,-40.94,9.89
0.16443,-40.94,9.89
0.16473,-40.94,9.89
0.16503,-40.94,9.89
0.16534,-40.94,9.89
0.16564,-40.94,9.89
0.16594,-40.94,9.89
0.16624,-40.94,9.89
0.16654,-40.94,9.89
0.16685,-40.94,9.89
0.16715,-40.94,9.89
0.16745,-40.94,9.89
0.16773,-40.94,9.89
0.1683,-40.94,9.89
0.16858,-40.94,9.89
0.16886,-40.94,9.89
0.16915,-40.94,9.89
0.16943,-40.94,9.89
0.16971,-40.94,9.89
0.16999,-40.94,9.89
0.17028,-40.94,9.89
0.17056,-40.94,9.89
0.17084,-40.94,9.89
0.17113,-40.94,9.89
0.17141,-40.94,9.89
0.17169,-40.94,9.89
0.17204,-40.94,9.89
0.17226,-40.94,9.89
0.17282,-40.94,9.89
0.17311,-40.94,9.89
0.17339,-40.94,9.89
0.17368,-40.94,9.89
0.17396,-40.94,9.89
0.17425,-40.94,9.89
0.17453,-40.94,9.89
0.17482,-40.94,9.89
0.17511,-40.94,9.89
0.17539,-40.94,9.89
0.17568,-40.94,9.89
0.17596,-40.94,9.89
0.17625,-40.94,9.89
0.17653,-40.94,9.89
0.17682,-40.94,9.89
0.1771,-40.94,9.89
0.17796,-40.94,9.89
0.17825,-40.94,9.89
0.17854,-40.94,9.89
0.17883,-40.94,9.89
0.17912,-40.94,9.89
0.17941,-40.94,9.89
0.1797,-40.94,9.89
0.17999,-40.94,9.89
0.1803,-40.94,9.89
0.1806,-40.94,9.89
0.18091,-40.94,9.89
0.1812,-40.94,9.89
0.1815,-40.94,9.89
0.1818,-40.94,9.89
0.1821,-40.94,9.89
0.18239,-40.94,9.89
0.18253,-40.94,9.89
0.18282,-40.94,9.89
0.18311,-40.94,9.89
0.18337,-40.94,9.89
0.18363,-40.94,9.89
0.18388,-40.94,9.89
0.18414,-40.94,9.89
0.1844,-40.94,9.89
0.18465,-40.94,9.89
0.18491,-40.94,9.89
0.18517,-40.94,9.89
0.18543,-40.94,9.89
0.18568,-40.94,9.89
0.18594,-40.94,9.89
0.1862,-40.94,9.89
0.18646,-40.94,9.89
0.18723,-40.94,9.89
0.18748,-40.94,9.89
0.18774,-40.94,9.89
0.18806,-40.94,9.89
0.1884,-40.94,9.89
0.18875,-40.94,9.89
0.1891,-40.94,9.89
0.18979,-40.94,9.89
0.19013,-40.94,9.89
0.19048,-40.94,9.89
0.19083,-40.94,9.89
0.19117,-40.94,9.89
0.19256,-40.94,9.89
0.1929,-40.94,9.89
0.19325,-40.94,9.89
0.19608,-40.94,9.89
0.19665,-40.94,9.89
0.19722,-40.94,9.89
0.19779,-40.94,9.89
0.20006,-40.94,9.89
0.20177,-40.94,9.89
0.20462,-40.94,9.89
0.20588,-40.94,9.89
0.20715,-40.94,9.89
0.20778,-40.94,9.89
0.20842,-40.94,9.89
0.20905,-40.94,9.89
0.20968,-40.94,9.89
0.21032,-40.94,9.89
0.21222,-40.94,9.89
0.21285,-40.94,9.89
0.21348,-40.94,9.89
0.21412,-40.94,9.89
0.21475,-40.94,9.89
0.21538,-40.94,9.89
0.21654,-40.94,9.89
0.21703,-40.94,9.89
0.21753,-40.94,9.89
0.21802,-40.94,9.89
0.21851,-40.94,9.89
0.21901,-40.94,9.89
0.2195,-40.94,9.89
0.22,-40.94,9.89
0.22148,-40.94,9.89
0.22197,-40.94,9.89
0.22246,-40.94,9.89
0.22296,-40.94,9.89
0.22394,-40.94,9.89
0.22493,-40.94,9.89
0.22571,-40.94,9.89
0.22641,-40.94,9.89
0.22677,-40.94,9.89
0.22712,-40.94,9.89
0.22747,-40.94,9.89
0.22782,-40.94,9.89
0.22831,-40.94,9.89
0.22867,-40.94,9.89
0.22902,-40.94,9.89
0.23007,-40.94,9.89
0.23078,-40.94,9.89
0.23113,-40.94,9.89
0.23148,-40.94,9.89
0.23214,-40.94,9.89
0.23279,-40.94,9.89
0.23344,-40.94,9.89
0.23409,-40.94,9.89
0.23473,-40.94,9.89
0.23506,-40.94,9.89
0.23538,-40.94,9.89
0.2357,-40.94,9.89
0.23603,-40.94,9.89
0.23635,-40.94,9.89
0.23668,-40.94,9.89
0.237,-40.94,9.89
0.23732,-40.94,9.89
0.23768,-40.94,9.89
0.23812,-40.94,9.89
0.23856,-40.94,9.89
0.239,-40.94,9.89
0.23944,-40.94,9.89
0.23988,-40.94,9.89
0.24032,-40.94,9.89
0.24076,-40.94,9.89
0.24164,-40.94,9.89
0.24208,-40.94,9.89
0.24251,-40.94,9.89
0.24295,-40.94,9.89
0.24339,-40.94,9.89
0.24383,-40.94,9.89
0.24427,-40.94,9.89
0.24515,-40.94,9.89
0.24558,-40.94,9.89
0.246,-40.94,9.89
0.24642,-40.94,9.89
0.24683,-40.94,9.89
0.24725,-40.94,9.89
0.24766,-40.94,9.89
0.24807,-40.94,9.89
0.24849,-40.94,9.89
0.2489,-40.94,9.89
0.24932,-40.94,9.89
0.24973,-40.94,9.89
0.25014,-40.94,9.89
0.25056,-40.94,9.89
0.25097,-40.94,9.89
0.2518,-40.94,9.89
0.25222,-40.94,9.89
0.25265,-40.94,9.89
0.25308,-40.94,9.89
0.25351,-40.94,9.89
0.25394,-40.94,9.89
0.25438,-40.94,9.89
0.25482,-40.94,9.89
0.25527,-40.94,9.89
0.25572,-40.94,9.89
0.25617,-40.94,9.89
0.25663,-40.94,9.89
0.25709,-40.94,9.89
0.25755,-40.94,9.89
0.25801,-40.94,9.89
0.25848,-40.94,9.89
0.25895,-40.94,9.89
0.26304,-40.94,9.89
0.26331,-40.94,9.89
0.26357,-40.94,9.89
0.26384,-40.94,9.89
0.26411,-40.94,9.89
0.26437,-40.94,9.89
0.26464,-40.94,9.89
0.26491,-40.94,9.89
0.26517,-40.94,9.89
0.26544,-40.94,9.89
0.26571,-40.94,9.89
0.26597,-40.94,9.89
0.26624,-40.94,9.89
0.26651,-40.94,9.89
0.26677,-40.94,9.89
0.26704,-40.94,9.89
0.26731,-40.94,9.89
0.26757,-40.94,9.89
0.26811,-40.94,9.89
0.26837,-40.94,9.89
0.26864,-40.94,9.89
0.26891,-40.94,9.89
0.26917,-40.94,9.89
0.26944,-40.94,9.89
0.26971,-40.94,9.89
0.26997,-40.94,9.89
0.27024,-40.94,9.89
0.27051,-40.94,9.89
0.27077,-40.94,9.89
0.27104,-40.94,9.89
0.27157,-40.94,9.89
0.27184,-40.94,9.89
0.27211,-40.94,9.89
0.27237,-40.94,9.89
0.27264,-40.94,9.89
0.27291,-40.94,9.89
0.27365,-40.94,9.89
0.27413,-40.94,9.89
0.27467,-40.94,9.89
0.2752,-40.94,9.89
0.27552,-40.94,9.89
0.27579,-40.94,9.89
0.27605,-40.94,9.89
0.27659,-40.94,9.89
0.27787,-40.94,9.89
0.28112,-40.94,9.89
0.2816,-40.94,9.89
0.28299,-40.94,9.89
0.2848,-40.94,9.89
0.28512,-40.94,9.89
0.28533,-40.94,9.89
0.28619,-40.94,9.89
0.28693,-40.94,9.89
0.28725,-40.94,9.89
0.28747,-40.94,9.89
0.28779,-40.94,9.89
0.288,-40.94,9.89
0.28841,-40.94,9.89
0.28869,-40.94,9.89
0.2891,-40.94,9.89
0.29007,-40.94,9.89
0.29076,-40.94,9.89
0.29117,-40.94,9.89
0.29145,-40.94,9.89
0.29255,-40.94,9.89
0.29352,-40.94,9.89
0.29393,-40.94,9.89
0.29462,-40.94,9.89
0.2949,-40.94,9.89
0.29531,-40.94,9.89
0.29559,-40.94,9.89
0.296,-40.94,9.89
0.29796,-40.94,9.89
0.29869,-40.94,9.89
0.29982,-40.94,9.89
0.3,-40.94,9.89
0.30015,-40.94,9.89
0.30036,-40.94,9.89
0.30051,-40.94,9.89
0.30087,-40.94,9.89
0.30182,-40.94,9.89
0.30196,-40.94,9.89
0.30218,-40.94,9.89
0.30236,-40.94,9.89
0.30273,-40.94,9.89
0.30345,-40.94,9.89
0.30364,-40.94,9.89
0.30382,-40.94,9.89
0.304,-40.94,9.89
0.30448,-40.94,9.89
0.30497,-40.94,9.89
0.30545,-40.94,9.89
0.30642,-40.94,9.89
0.31319,-40.94,9.89
0.31513,-40.94,9.89
0.33013,-40.94,9.89
0.33488,-40.94,9.89
0.33541,-40.94,9.89
0.33559,-40.94,9.89
0.33576,-40.94,9.89
0.33612,-40.94,9.89
0.33629,-40.94,9.89
0.33647,-40.94,9.89
0.33665,-40.94,9.89
0.33682,-40.94,9.89
0.33718,-40.94,9.89
0.33735,-40.94,9.89
0.33753,-40.94,9.89
0.33771,-40.94,9.89
0.33788,-40.94,9.89
0.33806,-40.94,9.89
0.33824,-40.94,9.89
0.33841,-40.94,9.89
0.33859,-40.94,9.89
0.33876,-40.94,9.89
0.33894,-40.94,9.89
0.33912,-40.94,9.89
0.33947,-40.94,9.89
0.33965,-40.94,9.89
0.33982,-40.94,9.89
0.3402,-40.94,9.89
0.34039,-40.94,9.89
0.34059,-40.94,9.89
0.34079,-40.94,9.89
0.34098,-40.94,9.89
0.34154,-40.94,9.89
0.34173,-40.94,9.89
0.34193,-40.94,9.89
0.34213,-40.94,9.89
0.34232,-40.94,9.89
0.34252,-40.94,9.89
0.34272,-40.94,9.89
0.34291,-40.94,9.89
0.34311,-40.94,9.89
0.34331,-40.94,9.89
0.3435,-40.94,9.89
0.3437,-40.94,9.89
0.3439,-40.94,9.89
0.34429,-40.94,9.89
0.34449,-40.94,9.89
0.34469,-40.94,9.89
0.34488,-40.94,9.89
0.34508,-40.94,9.89
0.34528,-40.94,9.89
0.34567,-40.94,9.89
0.34587,-40.94,9.89
0.34606,-40.94,9.89
0.34626,-40.94,9.89
0.34646,-40.94,9.89
0.34665,-40.94,9.89
0.34685,-40.94,9.89
0.34705,-40.94,9.89
0.34724,-40.94,9.89
0.34744,-40.94,9.89
0.34764,-40.94,9.89
0.34783,-40.94,9.89
0.34803,-40.94,9.89
0.34823,-40.94,9.89
0.34843,-40.94,9.89
0.34862,-40.94,9.89
0.34882,-40.94,9.89
0.34902,-40.94,9.89
0.34921,-40.94,9.89
0.34941,-40.94,9.89
0.34961,-40.94,9.89
0.3498,-40.94,9.89
0.35,-40.94,9.89
0.35034,-40.94,9.89
0.35069,-40.94,9.89
0.35103,-40.94,9.89
0.35138,-40.94,9.89
0.35172,-40.94,9.89
0.35207,-40.94,9.89
